word,freq_text1,freq_text2,log_likelihood,key_in
taking,1,89,0.08220087640253959,Text2
oh,13,810,0.0820927131508491,Text1
hey,6,455,0.08175878628044875,Text2
fear,1,50,0.08093531409048804,Text1
been,7,526,0.08059773450120478,Text2
open,2,110,0.07802023821317938,Text1
more,6,453,0.07551611718808227,Text2
light,1,88,0.0752933000299385,Text2
always,4,235,0.07366452708094862,Text1
win,1,51,0.07109707391278353,Text1
believe,3,173,0.07048616716829581,Text1
uh,3,235,0.0678691837573584,Text2
people,5,379,0.06760349046282399,Text2
this,45,2925,0.06605272102172588,Text1
captain,3,174,0.06557947922965757,Text1
same,2,112,0.06534778882476588,Text1
car,2,112,0.06534778882476588,Text1
own,2,161,0.06410492246213295,Text2
between,1,52,0.06201312378640916,Text1
somewhere,1,52,0.06201312378640916,Text1
case,1,52,0.06201312378640916,Text1
how,11,800,0.060008731495578393,Text2
dearie,0,2,0.05873935722162077,Text2
deepening,0,2,0.05873935722162077,Text2
shepherd,0,2,0.05873935722162077,Text2
theater,0,2,0.05873935722162077,Text2
laserguided,0,2,0.05873935722162077,Text2
soda,0,2,0.05873935722162077,Text2
mercedes,0,2,0.05873935722162077,Text2
ventral,0,2,0.05873935722162077,Text2
decency,0,2,0.05873935722162077,Text2
sweetest,0,2,0.05873935722162077,Text2
chasers,0,2,0.05873935722162077,Text2
tread,0,2,0.05873935722162077,Text2
legitimate,0,2,0.05873935722162077,Text2
dumpster,0,2,0.05873935722162077,Text2
shush,0,2,0.05873935722162077,Text2
doo,0,2,0.05873935722162077,Text2
potentially,0,2,0.05873935722162077,Text2
discipline,0,2,0.05873935722162077,Text2
isolation,0,2,0.05873935722162077,Text2
resentment,0,2,0.05873935722162077,Text2
stinky,0,2,0.05873935722162077,Text2
eaters,0,2,0.05873935722162077,Text2
hassle,0,2,0.05873935722162077,Text2
dishonor,0,2,0.05873935722162077,Text2
relic,0,2,0.05873935722162077,Text2
renamed,0,2,0.05873935722162077,Text2
casting,0,2,0.05873935722162077,Text2
mary,0,2,0.05873935722162077,Text2
carriage,0,2,0.05873935722162077,Text2
godric,0,2,0.05873935722162077,Text2
ibiza,0,2,0.05873935722162077,Text2
pryde,0,2,0.05873935722162077,Text2
residence,0,2,0.05873935722162077,Text2
polluted,0,2,0.05873935722162077,Text2
eliminating,0,2,0.05873935722162077,Text2
hydrogen,0,2,0.05873935722162077,Text2
reminder,0,2,0.05873935722162077,Text2
extracted,0,2,0.05873935722162077,Text2
rodriguez,0,2,0.05873935722162077,Text2
hudson,0,2,0.05873935722162077,Text2
wives,0,2,0.05873935722162077,Text2
loner,0,2,0.05873935722162077,Text2
camels,0,2,0.05873935722162077,Text2
convincing,0,2,0.05873935722162077,Text2
coordinating,0,2,0.05873935722162077,Text2
levitation,0,2,0.05873935722162077,Text2
providing,0,2,0.05873935722162077,Text2
pinocchio,0,2,0.05873935722162077,Text2
twin,0,2,0.05873935722162077,Text2
schemes,0,2,0.05873935722162077,Text2
wields,0,2,0.05873935722162077,Text2
fabric,0,2,0.05873935722162077,Text2
corvette,0,2,0.05873935722162077,Text2
photograph,0,2,0.05873935722162077,Text2
staging,0,2,0.05873935722162077,Text2
satisfaction,0,2,0.05873935722162077,Text2
foretold,0,2,0.05873935722162077,Text2
properties,0,2,0.05873935722162077,Text2
stow,0,2,0.05873935722162077,Text2
condone,0,2,0.05873935722162077,Text2
decoding,0,2,0.05873935722162077,Text2
discussion,0,2,0.05873935722162077,Text2
mysteries,0,2,0.05873935722162077,Text2
boundaries,0,2,0.05873935722162077,Text2
altered,0,2,0.05873935722162077,Text2
projections,0,2,0.05873935722162077,Text2
bogeys,0,2,0.05873935722162077,Text2
greek,0,2,0.05873935722162077,Text2
permanently,0,2,0.05873935722162077,Text2
fetch,0,2,0.05873935722162077,Text2
psychology,0,2,0.05873935722162077,Text2
messages,0,2,0.05873935722162077,Text2
occurred,0,2,0.05873935722162077,Text2
ray,0,2,0.05873935722162077,Text2
blazing,0,2,0.05873935722162077,Text2
ideal,0,2,0.05873935722162077,Text2
chaz,0,2,0.05873935722162077,Text2
magician,0,2,0.05873935722162077,Text2
media,0,2,0.05873935722162077,Text2
scopes,0,2,0.05873935722162077,Text2
mat,0,2,0.05873935722162077,Text2
divert,0,2,0.05873935722162077,Text2
eunuchy,0,2,0.05873935722162077,Text2
successfully,0,2,0.05873935722162077,Text2
input,0,2,0.05873935722162077,Text2
integration,0,2,0.05873935722162077,Text2
cobra,0,2,0.05873935722162077,Text2
affecting,0,2,0.05873935722162077,Text2
plot,0,2,0.05873935722162077,Text2
declared,0,2,0.05873935722162077,Text2
petty,0,2,0.05873935722162077,Text2
korean,0,2,0.05873935722162077,Text2
dominique,0,2,0.05873935722162077,Text2
raided,0,2,0.05873935722162077,Text2
inspiring,0,2,0.05873935722162077,Text2
crait,0,2,0.05873935722162077,Text2
algorithm,0,2,0.05873935722162077,Text2
rejoice,0,2,0.05873935722162077,Text2
fearless,0,2,0.05873935722162077,Text2
capsule,0,2,0.05873935722162077,Text2
precautions,0,2,0.05873935722162077,Text2
proposition,0,2,0.05873935722162077,Text2
espresso,0,2,0.05873935722162077,Text2
electrical,0,2,0.05873935722162077,Text2
gimli,0,2,0.05873935722162077,Text2
heck,0,2,0.05873935722162077,Text2
torches,0,2,0.05873935722162077,Text2
manipulating,0,2,0.05873935722162077,Text2
constantly,0,2,0.05873935722162077,Text2
deceiving,0,2,0.05873935722162077,Text2
winger,0,2,0.05873935722162077,Text2
dodo,0,2,0.05873935722162077,Text2
initial,0,2,0.05873935722162077,Text2
dc,0,2,0.05873935722162077,Text2
confirms,0,2,0.05873935722162077,Text2
talon,0,2,0.05873935722162077,Text2
workshop,0,2,0.05873935722162077,Text2
jobs,0,2,0.05873935722162077,Text2
miniature,0,2,0.05873935722162077,Text2
precedes,0,2,0.05873935722162077,Text2
omega,0,2,0.05873935722162077,Text2
bludger,0,2,0.05873935722162077,Text2
bestoon,0,2,0.05873935722162077,Text2
telecom,0,2,0.05873935722162077,Text2
rico,0,2,0.05873935722162077,Text2
technique,0,2,0.05873935722162077,Text2
chessboard,0,2,0.05873935722162077,Text2
farm,0,2,0.05873935722162077,Text2
condemned,0,2,0.05873935722162077,Text2
rangoon,0,2,0.05873935722162077,Text2
thedailybugle,0,2,0.05873935722162077,Text2
extortion,0,2,0.05873935722162077,Text2
condo,0,2,0.05873935722162077,Text2
phasma,0,2,0.05873935722162077,Text2
bip,0,2,0.05873935722162077,Text2
manta,0,2,0.05873935722162077,Text2
gambling,0,2,0.05873935722162077,Text2
mobilized,0,2,0.05873935722162077,Text2
jadaka,0,2,0.05873935722162077,Text2
creations,0,2,0.05873935722162077,Text2
piercing,0,2,0.05873935722162077,Text2
caution,0,2,0.05873935722162077,Text2
firefight,0,2,0.05873935722162077,Text2
youse,0,2,0.05873935722162077,Text2
laundry,0,2,0.05873935722162077,Text2
conduct,0,2,0.05873935722162077,Text2
recruit,0,2,0.05873935722162077,Text2
wandering,0,2,0.05873935722162077,Text2
tomb,0,2,0.05873935722162077,Text2
exhibits,0,2,0.05873935722162077,Text2
misguided,0,2,0.05873935722162077,Text2
sandman,0,2,0.05873935722162077,Text2
beaters,0,2,0.05873935722162077,Text2
unwitting,0,2,0.05873935722162077,Text2
boned,0,2,0.05873935722162077,Text2
hugs,0,2,0.05873935722162077,Text2
admirable,0,2,0.05873935722162077,Text2
reckless,0,2,0.05873935722162077,Text2
certainty,0,2,0.05873935722162077,Text2
schemer,0,2,0.05873935722162077,Text2
dimholt,0,2,0.05873935722162077,Text2
wage,0,2,0.05873935722162077,Text2
describes,0,2,0.05873935722162077,Text2
unchecked,0,2,0.05873935722162077,Text2
mop,0,2,0.05873935722162077,Text2
glenn,0,2,0.05873935722162077,Text2
throttle,0,2,0.05873935722162077,Text2
authorised,0,2,0.05873935722162077,Text2
entity,0,2,0.05873935722162077,Text2
whistle,0,2,0.05873935722162077,Text2
idealistic,0,2,0.05873935722162077,Text2
oppressors,0,2,0.05873935722162077,Text2
astronaut,0,2,0.05873935722162077,Text2
restless,0,2,0.05873935722162077,Text2
legionnaire,0,2,0.05873935722162077,Text2
delicious,0,2,0.05873935722162077,Text2
buys,0,2,0.05873935722162077,Text2
seated,0,2,0.05873935722162077,Text2
thumbprint,0,2,0.05873935722162077,Text2
sh,0,2,0.05873935722162077,Text2
imperio,0,2,0.05873935722162077,Text2
onesie,0,2,0.05873935722162077,Text2
piano,0,2,0.05873935722162077,Text2
ferry,0,2,0.05873935722162077,Text2
palaces,0,2,0.05873935722162077,Text2
airspeed,0,2,0.05873935722162077,Text2
evaluate,0,2,0.05873935722162077,Text2
ingress,0,2,0.05873935722162077,Text2
harnessing,0,2,0.05873935722162077,Text2
rogues,0,2,0.05873935722162077,Text2
binarily,0,2,0.05873935722162077,Text2
challenges,0,2,0.05873935722162077,Text2
bitches,0,2,0.05873935722162077,Text2
inscription,0,2,0.05873935722162077,Text2
print,0,2,0.05873935722162077,Text2
feathers,0,2,0.05873935722162077,Text2
sponsor,0,2,0.05873935722162077,Text2
carve,0,2,0.05873935722162077,Text2
granborough,0,2,0.05873935722162077,Text2
expense,0,2,0.05873935722162077,Text2
enforcement,0,2,0.05873935722162077,Text2
generator,0,2,0.05873935722162077,Text2
complaint,0,2,0.05873935722162077,Text2
delete,0,2,0.05873935722162077,Text2
precise,0,2,0.05873935722162077,Text2
itinerary,0,2,0.05873935722162077,Text2
commanders,0,2,0.05873935722162077,Text2
needing,0,2,0.05873935722162077,Text2
uav,0,2,0.05873935722162077,Text2
blinking,0,2,0.05873935722162077,Text2
vest,0,2,0.05873935722162077,Text2
saint,0,2,0.05873935722162077,Text2
benign,0,2,0.05873935722162077,Text2
locks,0,2,0.05873935722162077,Text2
heather,0,2,0.05873935722162077,Text2
formal,0,2,0.05873935722162077,Text2
thugs,0,2,0.05873935722162077,Text2
hilarious,0,2,0.05873935722162077,Text2
meself,0,2,0.05873935722162077,Text2
britain,0,2,0.05873935722162077,Text2
shoe,0,2,0.05873935722162077,Text2
mutinied,0,2,0.05873935722162077,Text2
snipe,0,2,0.05873935722162077,Text2
secondary,0,2,0.05873935722162077,Text2
foehammer,0,2,0.05873935722162077,Text2
russia,0,2,0.05873935722162077,Text2
ami,0,2,0.05873935722162077,Text2
talkin,0,2,0.05873935722162077,Text2
amen,0,2,0.05873935722162077,Text2
shin,0,2,0.05873935722162077,Text2
horn,0,2,0.05873935722162077,Text2
tarts,0,2,0.05873935722162077,Text2
booty,0,2,0.05873935722162077,Text2
bitty,0,2,0.05873935722162077,Text2
psych,0,2,0.05873935722162077,Text2
tyke,0,2,0.05873935722162077,Text2
coexist,0,2,0.05873935722162077,Text2
receive,0,2,0.05873935722162077,Text2
commandos,0,2,0.05873935722162077,Text2
sovereign,0,2,0.05873935722162077,Text2
streak,0,2,0.05873935722162077,Text2
gcn,0,2,0.05873935722162077,Text2
employer,0,2,0.05873935722162077,Text2
solving,0,2,0.05873935722162077,Text2
netherlands,0,2,0.05873935722162077,Text2
revelations,0,2,0.05873935722162077,Text2
airplanes,0,2,0.05873935722162077,Text2
descending,0,2,0.05873935722162077,Text2
plastic,0,2,0.05873935722162077,Text2
cent,0,2,0.05873935722162077,Text2
sucky,0,2,0.05873935722162077,Text2
encryption,0,2,0.05873935722162077,Text2
plains,0,2,0.05873935722162077,Text2
pocketses,0,2,0.05873935722162077,Text2
scooby,0,2,0.05873935722162077,Text2
seventh,0,2,0.05873935722162077,Text2
settles,0,2,0.05873935722162077,Text2
mere,0,2,0.05873935722162077,Text2
werewolves,0,2,0.05873935722162077,Text2
enterprise,0,2,0.05873935722162077,Text2
deserted,0,2,0.05873935722162077,Text2
scurry,0,2,0.05873935722162077,Text2
vein,0,2,0.05873935722162077,Text2
trauma,0,2,0.05873935722162077,Text2
identical,0,2,0.05873935722162077,Text2
bewilderment,0,2,0.05873935722162077,Text2
fealty,0,2,0.05873935722162077,Text2
ballerina,0,2,0.05873935722162077,Text2
bonkers,0,2,0.05873935722162077,Text2
emails,0,2,0.05873935722162077,Text2
lobby,0,2,0.05873935722162077,Text2
responses,0,2,0.05873935722162077,Text2
pathway,0,2,0.05873935722162077,Text2
bott,0,2,0.05873935722162077,Text2
writhing,0,2,0.05873935722162077,Text2
sadistic,0,2,0.05873935722162077,Text2
goat,0,2,0.05873935722162077,Text2
doughnut,0,2,0.05873935722162077,Text2
mocking,0,2,0.05873935722162077,Text2
eccentric,0,2,0.05873935722162077,Text2
evasion,0,2,0.05873935722162077,Text2
beeps,0,2,0.05873935722162077,Text2
pub,0,2,0.05873935722162077,Text2
plants,0,2,0.05873935722162077,Text2
seagulls,0,2,0.05873935722162077,Text2
scans,0,2,0.05873935722162077,Text2
accuretta,0,2,0.05873935722162077,Text2
treating,0,2,0.05873935722162077,Text2
boiling,0,2,0.05873935722162077,Text2
supplant,0,2,0.05873935722162077,Text2
intends,0,2,0.05873935722162077,Text2
customs,0,2,0.05873935722162077,Text2
paycheck,0,2,0.05873935722162077,Text2
swine,0,2,0.05873935722162077,Text2
junkyard,0,2,0.05873935722162077,Text2
elfs,0,2,0.05873935722162077,Text2
coolant,0,2,0.05873935722162077,Text2
postcard,0,2,0.05873935722162077,Text2
daring,0,2,0.05873935722162077,Text2
described,0,2,0.05873935722162077,Text2
hearted,0,2,0.05873935722162077,Text2
quarrel,0,2,0.05873935722162077,Text2
mi,0,2,0.05873935722162077,Text2
radiator,0,2,0.05873935722162077,Text2
column,0,2,0.05873935722162077,Text2
infinite,0,2,0.05873935722162077,Text2
pulses,0,2,0.05873935722162077,Text2
squeal,0,2,0.05873935722162077,Text2
updated,0,2,0.05873935722162077,Text2
barren,0,2,0.05873935722162077,Text2
tire,0,2,0.05873935722162077,Text2
lateral,0,2,0.05873935722162077,Text2
dhabi,0,2,0.05873935722162077,Text2
headlights,0,2,0.05873935722162077,Text2
fling,0,2,0.05873935722162077,Text2
oracle,0,2,0.05873935722162077,Text2
regrettably,0,2,0.05873935722162077,Text2
realised,0,2,0.05873935722162077,Text2
sean,0,2,0.05873935722162077,Text2
greatly,0,2,0.05873935722162077,Text2
dozens,0,2,0.05873935722162077,Text2
consistently,0,2,0.05873935722162077,Text2
eternally,0,2,0.05873935722162077,Text2
meal,0,2,0.05873935722162077,Text2
boogeyman,0,2,0.05873935722162077,Text2
beers,0,2,0.05873935722162077,Text2
construct,0,2,0.05873935722162077,Text2
stinks,0,2,0.05873935722162077,Text2
encountered,0,2,0.05873935722162077,Text2
herbology,0,2,0.05873935722162077,Text2
defeats,0,2,0.05873935722162077,Text2
sarah,0,2,0.05873935722162077,Text2
eddie,0,2,0.05873935722162077,Text2
timer,0,2,0.05873935722162077,Text2
glider,0,2,0.05873935722162077,Text2
rosie,0,2,0.05873935722162077,Text2
develop,0,2,0.05873935722162077,Text2
footloose,0,2,0.05873935722162077,Text2
antique,0,2,0.05873935722162077,Text2
realise,0,2,0.05873935722162077,Text2
shovel,0,2,0.05873935722162077,Text2
vanity,0,2,0.05873935722162077,Text2
gladly,0,2,0.05873935722162077,Text2
pet,0,2,0.05873935722162077,Text2
expects,0,2,0.05873935722162077,Text2
shirley,0,2,0.05873935722162077,Text2
bloated,0,2,0.05873935722162077,Text2
provoked,0,2,0.05873935722162077,Text2
snoofers,0,2,0.05873935722162077,Text2
washed,0,2,0.05873935722162077,Text2
invaders,0,2,0.05873935722162077,Text2
liquid,0,2,0.05873935722162077,Text2
med,0,2,0.05873935722162077,Text2
terrorism,0,2,0.05873935722162077,Text2
bride,0,2,0.05873935722162077,Text2
condolences,0,2,0.05873935722162077,Text2
fourteen,0,2,0.05873935722162077,Text2
cheering,0,2,0.05873935722162077,Text2
ambassador,0,2,0.05873935722162077,Text2
beep,0,2,0.05873935722162077,Text2
stronghold,0,2,0.05873935722162077,Text2
unfit,0,2,0.05873935722162077,Text2
stryver,0,2,0.05873935722162077,Text2
destructive,0,2,0.05873935722162077,Text2
interfered,0,2,0.05873935722162077,Text2
kicker,0,2,0.05873935722162077,Text2
triangulate,0,2,0.05873935722162077,Text2
compromises,0,2,0.05873935722162077,Text2
panics,0,2,0.05873935722162077,Text2
comforts,0,2,0.05873935722162077,Text2
collapsing,0,2,0.05873935722162077,Text2
deserved,0,2,0.05873935722162077,Text2
taxiway,0,2,0.05873935722162077,Text2
bypassed,0,2,0.05873935722162077,Text2
flatter,0,2,0.05873935722162077,Text2
presses,0,2,0.05873935722162077,Text2
voicemail,0,2,0.05873935722162077,Text2
tangled,0,2,0.05873935722162077,Text2
complicate,0,2,0.05873935722162077,Text2
marksmanship,0,2,0.05873935722162077,Text2
favorites,0,2,0.05873935722162077,Text2
fog,0,2,0.05873935722162077,Text2
briefcase,0,2,0.05873935722162077,Text2
calculus,0,2,0.05873935722162077,Text2
truce,0,2,0.05873935722162077,Text2
doubling,0,2,0.05873935722162077,Text2
disperse,0,2,0.05873935722162077,Text2
museums,0,2,0.05873935722162077,Text2
braves,0,2,0.05873935722162077,Text2
scanners,0,2,0.05873935722162077,Text2
towing,0,2,0.05873935722162077,Text2
fortunately,0,2,0.05873935722162077,Text2
realworld,0,2,0.05873935722162077,Text2
gambol,0,2,0.05873935722162077,Text2
rhyme,0,2,0.05873935722162077,Text2
appreciates,0,2,0.05873935722162077,Text2
skyfall,0,2,0.05873935722162077,Text2
hoo,0,2,0.05873935722162077,Text2
junkie,0,2,0.05873935722162077,Text2
strongly,0,2,0.05873935722162077,Text2
pm,0,2,0.05873935722162077,Text2
estimated,0,2,0.05873935722162077,Text2
corona,0,2,0.05873935722162077,Text2
kracken,0,2,0.05873935722162077,Text2
argument,0,2,0.05873935722162077,Text2
longing,0,2,0.05873935722162077,Text2
battles,0,2,0.05873935722162077,Text2
worrying,0,2,0.05873935722162077,Text2
ryan,0,2,0.05873935722162077,Text2
construction,0,2,0.05873935722162077,Text2
employees,0,2,0.05873935722162077,Text2
lovers,0,2,0.05873935722162077,Text2
basis,0,2,0.05873935722162077,Text2
therapeutic,0,2,0.05873935722162077,Text2
somewhat,0,2,0.05873935722162077,Text2
spikes,0,2,0.05873935722162077,Text2
harbor,0,2,0.05873935722162077,Text2
zola,0,2,0.05873935722162077,Text2
contrary,0,2,0.05873935722162077,Text2
reconditioning,0,2,0.05873935722162077,Text2
maggot,0,2,0.05873935722162077,Text2
haysian,0,2,0.05873935722162077,Text2
inappropriate,0,2,0.05873935722162077,Text2
messes,0,2,0.05873935722162077,Text2
cleric,0,2,0.05873935722162077,Text2
pledged,0,2,0.05873935722162077,Text2
deposit,0,2,0.05873935722162077,Text2
luxury,0,2,0.05873935722162077,Text2
instrument,0,2,0.05873935722162077,Text2
renewed,0,2,0.05873935722162077,Text2
dared,0,2,0.05873935722162077,Text2
latin,0,2,0.05873935722162077,Text2
susan,0,2,0.05873935722162077,Text2
excuses,0,2,0.05873935722162077,Text2
yards,0,2,0.05873935722162077,Text2
nags,0,2,0.05873935722162077,Text2
whatnot,0,2,0.05873935722162077,Text2
jamal,0,2,0.05873935722162077,Text2
bloke,0,2,0.05873935722162077,Text2
chernobyl,0,2,0.05873935722162077,Text2
pattern,0,2,0.05873935722162077,Text2
scout,0,2,0.05873935722162077,Text2
fossil,0,2,0.05873935722162077,Text2
sunlight,0,2,0.05873935722162077,Text2
terminal,0,2,0.05873935722162077,Text2
avenge,0,2,0.05873935722162077,Text2
folly,0,2,0.05873935722162077,Text2
vote,0,2,0.05873935722162077,Text2
ecthelion,0,2,0.05873935722162077,Text2
resent,0,2,0.05873935722162077,Text2
flawed,0,2,0.05873935722162077,Text2
jinxing,0,2,0.05873935722162077,Text2
brink,0,2,0.05873935722162077,Text2
nifty,0,2,0.05873935722162077,Text2
dried,0,2,0.05873935722162077,Text2
antiquated,0,2,0.05873935722162077,Text2
broek,0,2,0.05873935722162077,Text2
granddaughter,0,2,0.05873935722162077,Text2
muscular,0,2,0.05873935722162077,Text2
unauthorised,0,2,0.05873935722162077,Text2
transforming,0,2,0.05873935722162077,Text2
accessing,0,2,0.05873935722162077,Text2
yale,0,2,0.05873935722162077,Text2
tin,0,2,0.05873935722162077,Text2
matt,0,2,0.05873935722162077,Text2
studies,0,2,0.05873935722162077,Text2
harshly,0,2,0.05873935722162077,Text2
maneuvers,0,2,0.05873935722162077,Text2
malice,0,2,0.05873935722162077,Text2
logical,0,2,0.05873935722162077,Text2
anonymity,0,2,0.05873935722162077,Text2
converge,0,2,0.05873935722162077,Text2
karathen,0,2,0.05873935722162077,Text2
enchantments,0,2,0.05873935722162077,Text2
seizure,0,2,0.05873935722162077,Text2
stocked,0,2,0.05873935722162077,Text2
throats,0,2,0.05873935722162077,Text2
prevail,0,2,0.05873935722162077,Text2
tombs,0,2,0.05873935722162077,Text2
civ,0,2,0.05873935722162077,Text2
listens,0,2,0.05873935722162077,Text2
delgado,0,2,0.05873935722162077,Text2
korg,0,2,0.05873935722162077,Text2
dumbbells,0,2,0.05873935722162077,Text2
sorted,0,2,0.05873935722162077,Text2
creation,0,2,0.05873935722162077,Text2
locating,0,2,0.05873935722162077,Text2
minded,0,2,0.05873935722162077,Text2
mirana,0,2,0.05873935722162077,Text2
rubber,0,2,0.05873935722162077,Text2
wrapping,0,2,0.05873935722162077,Text2
calamity,0,2,0.05873935722162077,Text2
warfare,0,2,0.05873935722162077,Text2
rogg,0,2,0.05873935722162077,Text2
dodging,0,2,0.05873935722162077,Text2
worms,0,2,0.05873935722162077,Text2
unbalanced,0,2,0.05873935722162077,Text2
heightened,0,2,0.05873935722162077,Text2
decloaking,0,2,0.05873935722162077,Text2
inch,0,2,0.05873935722162077,Text2
gazebo,0,2,0.05873935722162077,Text2
hallway,0,2,0.05873935722162077,Text2
actor,0,2,0.05873935722162077,Text2
asis,0,2,0.05873935722162077,Text2
ambitious,0,2,0.05873935722162077,Text2
aspirations,0,2,0.05873935722162077,Text2
embarrassment,0,2,0.05873935722162077,Text2
stinking,0,2,0.05873935722162077,Text2
kol,0,2,0.05873935722162077,Text2
tripping,0,2,0.05873935722162077,Text2
grasp,0,2,0.05873935722162077,Text2
phrase,0,2,0.05873935722162077,Text2
cult,0,2,0.05873935722162077,Text2
ts,0,2,0.05873935722162077,Text2
troublesome,0,2,0.05873935722162077,Text2
brick,0,2,0.05873935722162077,Text2
mound,0,2,0.05873935722162077,Text2
moaning,0,2,0.05873935722162077,Text2
clothing,0,2,0.05873935722162077,Text2
arise,0,2,0.05873935722162077,Text2
dethrone,0,2,0.05873935722162077,Text2
rangers,0,2,0.05873935722162077,Text2
compendium,0,2,0.05873935722162077,Text2
rhetorical,0,2,0.05873935722162077,Text2
gratitude,0,2,0.05873935722162077,Text2
hisself,0,2,0.05873935722162077,Text2
lions,0,2,0.05873935722162077,Text2
wrangler,0,2,0.05873935722162077,Text2
profits,0,2,0.05873935722162077,Text2
hitherto,0,2,0.05873935722162077,Text2
warehouse,0,2,0.05873935722162077,Text2
necks,0,2,0.05873935722162077,Text2
biological,0,2,0.05873935722162077,Text2
sanctioned,0,2,0.05873935722162077,Text2
talia,0,2,0.05873935722162077,Text2
appealing,0,2,0.05873935722162077,Text2
requires,0,2,0.05873935722162077,Text2
agonizing,0,2,0.05873935722162077,Text2
discovering,0,2,0.05873935722162077,Text2
staircases,0,2,0.05873935722162077,Text2
appointments,0,2,0.05873935722162077,Text2
lvy,0,2,0.05873935722162077,Text2
iraq,0,2,0.05873935722162077,Text2
thursday,0,2,0.05873935722162077,Text2
germans,0,2,0.05873935722162077,Text2
dung,0,2,0.05873935722162077,Text2
trades,0,2,0.05873935722162077,Text2
neurons,0,2,0.05873935722162077,Text2
safeguards,0,2,0.05873935722162077,Text2
laden,0,2,0.05873935722162077,Text2
methods,0,2,0.05873935722162077,Text2
surrendered,0,2,0.05873935722162077,Text2
spreads,0,2,0.05873935722162077,Text2
tabs,0,2,0.05873935722162077,Text2
rumor,0,2,0.05873935722162077,Text2
deceived,0,2,0.05873935722162077,Text2
paradise,0,2,0.05873935722162077,Text2
staircase,0,2,0.05873935722162077,Text2
donkey,0,2,0.05873935722162077,Text2
clues,0,2,0.05873935722162077,Text2
carter,0,2,0.05873935722162077,Text2
propulsion,0,2,0.05873935722162077,Text2
midday,0,2,0.05873935722162077,Text2
dwp,0,2,0.05873935722162077,Text2
drifting,0,2,0.05873935722162077,Text2
hearth,0,2,0.05873935722162077,Text2
unpunished,0,2,0.05873935722162077,Text2
fitting,0,2,0.05873935722162077,Text2
chaperone,0,2,0.05873935722162077,Text2
murdering,0,2,0.05873935722162077,Text2
freeing,0,2,0.05873935722162077,Text2
punished,0,2,0.05873935722162077,Text2
fantasy,0,2,0.05873935722162077,Text2
forgave,0,2,0.05873935722162077,Text2
moron,0,2,0.05873935722162077,Text2
leastways,0,2,0.05873935722162077,Text2
effective,0,2,0.05873935722162077,Text2
operated,0,2,0.05873935722162077,Text2
exotic,0,2,0.05873935722162077,Text2
bears,0,2,0.05873935722162077,Text2
embarrassed,0,2,0.05873935722162077,Text2
crocodile,0,2,0.05873935722162077,Text2
breeds,0,2,0.05873935722162077,Text2
experimenting,0,2,0.05873935722162077,Text2
sibling,0,2,0.05873935722162077,Text2
genuine,0,2,0.05873935722162077,Text2
edges,0,2,0.05873935722162077,Text2
potion,0,2,0.05873935722162077,Text2
chapeau,0,2,0.05873935722162077,Text2
oslo,0,2,0.05873935722162077,Text2
spectrometers,0,2,0.05873935722162077,Text2
whosoever,0,2,0.05873935722162077,Text2
smashing,0,2,0.05873935722162077,Text2
strawberries,0,2,0.05873935722162077,Text2
corners,0,2,0.05873935722162077,Text2
upelkuchen,0,2,0.05873935722162077,Text2
pointed,0,2,0.05873935722162077,Text2
maguna,0,2,0.05873935722162077,Text2
gamling,0,2,0.05873935722162077,Text2
management,0,2,0.05873935722162077,Text2
waistcoat,0,2,0.05873935722162077,Text2
rathtar,0,2,0.05873935722162077,Text2
apocalypse,0,2,0.05873935722162077,Text2
romans,0,2,0.05873935722162077,Text2
diagnosis,0,2,0.05873935722162077,Text2
eli,0,2,0.05873935722162077,Text2
assholes,0,2,0.05873935722162077,Text2
bullied,0,2,0.05873935722162077,Text2
province,0,2,0.05873935722162077,Text2
flock,0,2,0.05873935722162077,Text2
increasing,0,2,0.05873935722162077,Text2
famously,0,2,0.05873935722162077,Text2
yea,0,2,0.05873935722162077,Text2
attitude,0,2,0.05873935722162077,Text2
firstborn,0,2,0.05873935722162077,Text2
escapes,0,2,0.05873935722162077,Text2
supporting,0,2,0.05873935722162077,Text2
congress,0,2,0.05873935722162077,Text2
malibu,0,2,0.05873935722162077,Text2
buttered,0,2,0.05873935722162077,Text2
vip,0,2,0.05873935722162077,Text2
lewis,0,2,0.05873935722162077,Text2
stripes,0,2,0.05873935722162077,Text2
cleaver,0,2,0.05873935722162077,Text2
inclined,0,2,0.05873935722162077,Text2
kissed,0,2,0.05873935722162077,Text2
cutting,0,2,0.05873935722162077,Text2
mainly,0,2,0.05873935722162077,Text2
kiddo,0,2,0.05873935722162077,Text2
agony,0,2,0.05873935722162077,Text2
mend,0,2,0.05873935722162077,Text2
pishsalver,0,2,0.05873935722162077,Text2
twist,0,2,0.05873935722162077,Text2
pill,0,2,0.05873935722162077,Text2
fathom,0,2,0.05873935722162077,Text2
volume,0,2,0.05873935722162077,Text2
oscorp,0,2,0.05873935722162077,Text2
crunchy,0,2,0.05873935722162077,Text2
ukrainian,0,2,0.05873935722162077,Text2
dispatched,0,2,0.05873935722162077,Text2
thump,0,2,0.05873935722162077,Text2
category,0,2,0.05873935722162077,Text2
manned,0,2,0.05873935722162077,Text2
grandma,0,2,0.05873935722162077,Text2
candlelight,0,2,0.05873935722162077,Text2
overflowing,0,2,0.05873935722162077,Text2
firm,0,2,0.05873935722162077,Text2
